,doi,type,text_redacted
2740,10.1016/j.matchemphys.2011.01.032,hydrothermal_ceramic_synthesis,Alkali hydrothermal method was used for the prepar ... e was finally calcined at 500 degC for 2 h in air.
2741,10.1016/j.jcrysgro.2005.06.051,hydrothermal_ceramic_synthesis,"In a typical solvothermal synthesis procedure, 0.4 ... d ethanol several times, and finally dried in air."
2742,10.1016/j.mseb.2005.02.065,hydrothermal_ceramic_synthesis,"In a typical experiment, all the reagents were ana ... y, the precipitates were dried at 50 degC for 5 h."
2743,10.1016/j.matlet.2014.03.103,hydrothermal_ceramic_synthesis,Preparation of ZnS solid microspheres: Hydrotherma ... m at 40 degC for 4 h for further characterization.
2744,10.1016/j.matchemphys.2013.06.043,hydrothermal_ceramic_synthesis,The template (carbon microspheres) was prepared vi ... es and dried at 70 degC for 24 h in a vacuum oven.
2745,10.1016/j.matlet.2016.03.027,hydrothermal_ceramic_synthesis,The experimental procedure was designed as follows ... another MoS2 sample was also prepared without PQA.
2746,10.1016/j.apsusc.2015.02.008,hydrothermal_ceramic_synthesis,Bare STO and MSTO nanocubes were synthesized by a  ... d totally the same in the absence of Mn(Cl)2*4H2O.
2747,10.1007/s10854-016-5726-4,hydrothermal_ceramic_synthesis,The ZnO nanostructures were obtained by a hydrothe ... e samples at 500 degC in a muffle furnace for 4 h.
2748,10.1016/j.jpowsour.2011.08.085,hydrothermal_ceramic_synthesis,Co2SnO4@C core-shell nanostructures were prepared  ... or 3 h under N2 at a ramping rate of 5 degC min-1.
2749,10.1007/s10854-014-1812-7,hydrothermal_ceramic_synthesis,"All the chemical reagents were of analytical grade ... Eu3+, BiPO4:2 %Sm3+, and BiPO4:(5 %Eu3+, 2 %Sm3+)."
2750,10.1007/s11837-014-0983-2,hydrothermal_ceramic_synthesis,A total of 2.5 mmol of Co(NO3)2*6H2O and 10.0 mmol ... es were the same as the ones used in preparing S2.
2751,10.1016/j.snb.2015.03.042,hydrothermal_ceramic_synthesis,"In a typical procedure, firstly, 5 mmol of SnSO4 a ... 500 degC for 2 h to obtain the pure SnO2 products."
2752,10.1016/j.jpowsour.2013.07.044,hydrothermal_ceramic_synthesis,"Typically, 6.834 ml tetrabutyl orthotitanate was f ... ples were denoted HTZ1, HTZ2, HTZ3, HTZ5 and HTZ7."
2753,10.1016/j.powtec.2011.11.040,hydrothermal_ceramic_synthesis,"All chemicals are analytical reagents and used as  ... cursor at 350 degC, 450 degC and 550 degC for 2 h."
2754,10.1016/j.matchemphys.2010.06.008,hydrothermal_ceramic_synthesis,"In a typical synthesis, 5 mmol KMnO4 and 7.5 mmol  ... ogy of the obtained product was also investigated."
2755,10.1016/j.solidstatesciences.2004.10.043,hydrothermal_ceramic_synthesis,Compound 2 was synthesized by hydrothermal method  ...  ambient temperature (48% yield based on cadmium).
2756,10.1016/j.matlet.2013.11.082,hydrothermal_ceramic_synthesis,Analytical Sm(NO3)3*6H2O and diethylenetriamine (D ... ly dried in vacuum drying oven at 60 degC for 3 h.
2757,10.1016/j.materresbull.2014.10.020,hydrothermal_ceramic_synthesis,All of the chemicals used in this paper were analy ... products were annealed at 800 degC for 2 h in air.
2758,10.1016/j.electacta.2014.10.022,hydrothermal_ceramic_synthesis,The scheme of γ-Fe2O3/KB composite forming mechani ... trate precursor powder at 320 degC in air for 1 h.
2759,10.1016/j.jpcs.2009.11.016,hydrothermal_ceramic_synthesis,"In a typical procedure, 6.7 g KMnO4 and 4.2 mL con ... pitated MnO2 was vacuum-dried at 80 degC for 12 h."
2760,10.1016/j.nanoen.2013.07.010,hydrothermal_ceramic_synthesis,"For the synthesis of NCQDs/TiO2, in a typical proc ... d and NCQDs were replaced with CQDs, respectively."
2761,10.1016/j.solidstatesciences.2009.04.014,hydrothermal_ceramic_synthesis,"In a typical synthetic procedure, stoichiometric a ...  and ethanol then dried at 50 degC for 6 h in air."
2762,10.1016/j.jcrysgro.2005.05.048,hydrothermal_ceramic_synthesis,"In a typical experiment, all reagents were analyti ... y, the precipitates were dried at 50 degC for 5 h."
2763,10.1016/j.matchemphys.2005.09.056,hydrothermal_ceramic_synthesis,"Details of a typical experiment are as follows: Cu ... imes, and then dried in vacuum at 60 degC for 4 h."
2764,10.1016/j.optmat.2014.10.026,hydrothermal_ceramic_synthesis,"In a typical procedure, 1.0 g CTAB and 1.5 mL of n ... ny acid or base, different morphologies will form."
2765,10.1016/j.colsurfa.2011.12.039,hydrothermal_ceramic_synthesis,"In a typical process, 0.18 g PSS and 2.12 g Zn(NO3 ... 0 degC in an oven for subsequent characterization."
2766,10.1016/j.matdes.2016.06.031,hydrothermal_ceramic_synthesis,Simple solvothermal method was used for the synthe ... red for further characterizations and application.
2767,10.1002/smll.201302879,hydrothermal_ceramic_synthesis,"Synthesis of MoS2 Nanosheets: sodium molybdate (Na ... ater, and freeze dried for subsequent experiments."
2768,10.1016/j.matlet.2014.12.137,hydrothermal_ceramic_synthesis,All chemicals used were analytic grade reagents an ... wer was also prepared without the addition of PVP.
2769,10.1016/j.powtec.2015.01.002,hydrothermal_ceramic_synthesis,"Ni/NiO nanocomposites were prepared by hydrotherma ... ein after referred as N3, N4 and N5, respectively."
2770,10.1016/j.jpowsour.2015.03.078,hydrothermal_ceramic_synthesis,"In a typical synthesis process, 0.75 g (2.8 mmol)  ...  through one-plot calcination at 600 degC for 2 h."
2771,10.1016/j.matlet.2015.09.126,hydrothermal_ceramic_synthesis,"The detailed synthesis procedure is described belo ...  similar route without adding 1,10-phenanthroline."
2772,10.1016/j.poly.2011.11.054,hydrothermal_ceramic_synthesis,"In a typical procedure, Ni(NO3)2.6H2O (1 mmol), et ... ction parameters unchanged (Table 1 and Scheme 1)."
2773,10.1016/j.matlet.2015.06.085,hydrothermal_ceramic_synthesis,All chemicals used were analytic grade reagents an ...  was obtained after annealing at 600 degC for 2 h.
2774,10.1016/j.materresbull.2012.07.002,hydrothermal_ceramic_synthesis,"All reagents were analytical-grade reagents and us ...  12 h, and finally collected for characterization."
2775,10.1016/j.nanoen.2015.10.036,hydrothermal_ceramic_synthesis,The pristine Co3O4 NCs were synthesized on nickel  ... ng at 200 degC in air for 1 h to obtain Co3O4 NCs.
2776,10.1016/j.snb.2015.01.130,hydrothermal_ceramic_synthesis,"α-Fe2O3 nanotubes used in the work were synthesize ... solute ethanol, and dried under vacuum at 60 degC."
2777,10.1016/j.electacta.2016.06.046,hydrothermal_ceramic_synthesis,"A precursor hybrid was prepared by one-step hydrot ... led as LTO-500, LTO-600 and LTO-700, respectively."
2778,10.1016/j.fuel.2015.02.002,hydrothermal_ceramic_synthesis,"Carbon nanospheres were prepared by simple, and st ... r and alcohol by four times cycling in centrifuge."
2779,10.1016/j.electacta.2015.06.138,hydrothermal_ceramic_synthesis,The MoSe2/rGO hybrid was synthesized by a simultan ... o prepared under the same experimental conditions.
2780,10.1007/s10853-012-6751-1,hydrothermal_ceramic_synthesis,All chemical reagents used in this study were of a ...  times and dried in an electrical oven at 80 degC.
2781,10.1016/j.jpowsour.2015.03.107,hydrothermal_ceramic_synthesis,All the materials were used as received without an ... r 2 h to obtain the final product of Ni-Mn oxides.
2782,10.1016/j.powtec.2012.05.007,hydrothermal_ceramic_synthesis,"0.5 g of CuCO3*Cu(OH)2 powder was weighted into a  ...  water and ethanol, and dried at 80 degC for 12 h."
2783,10.1016/j.apsusc.2009.01.056,hydrothermal_ceramic_synthesis,"NCS were prepared by a modified hydrothermal synth ...  ethanol, and finally dried at 40 degC in an oven."
2784,10.1016/j.physe.2012.02.016,hydrothermal_ceramic_synthesis,Analytical pure grade chemicals were used without  ... d by ethanol and finally dried at 70 degC for 2 h.
2785,10.1016/j.jpowsour.2010.04.088,hydrothermal_ceramic_synthesis,"S-Co(OH)2 is prepared via a facile co-precipitatio ... nized water at 50 degC, and labeled as sample (b)."
2786,10.1016/j.electacta.2013.06.149,hydrothermal_ceramic_synthesis,N atoms were doped into TiO2NTs by a facile hydrot ... utoclave was cooled to room temperature naturally.
2787,10.1016/j.matlet.2015.12.099,hydrothermal_ceramic_synthesis,2.5 mmol KMnO4 and 1 mL concentrated HCl were mixe ... as-synthesized samples were then dried in 60 degC.
2788,10.1016/j.matchemphys.2008.03.001,hydrothermal_ceramic_synthesis,"In a typical synthesis, 0.6 g Co(Ac)2*4H2O and 3.3 ... en dried in vacuum exsiccator at room temperature."
2789,10.1016/j.jallcom.2013.01.120,hydrothermal_ceramic_synthesis,Analytical grade l-arginine and CoSO4*7H2O were us ... h in air to obtain the final product of Co3O4 HMs.
2790,10.1016/j.apsusc.2014.07.158,hydrothermal_ceramic_synthesis,The CuCr2O4 samples were synthesized by hydrotherm ... ferent temperatures (500-800 degC) for 4 h in air.
2791,10.1016/j.matlet.2016.03.122,hydrothermal_ceramic_synthesis,The SnS2 sample was synthesized simply by a direct ... d then was dried at 60 degC to obtain the product.
2792,10.1016/j.jallcom.2015.12.177,hydrothermal_ceramic_synthesis,Bismuth nickelate nanorods were synthesized by the ...  bismuth nickelate nanorods powders were obtained.
2793,10.1016/j.carbon.2014.06.039,something_else,"Reduced graphene oxide/Mn3O4 (rGO/Mn3O4) nanocompo ... edures, and cheap MnSO4 is used as a Mn3O4 source."
2794,10.1016/j.jelechem.2006.05.014,something_else,"Compound 3: To 0.33 mL (2.7 mmol) of 1,4-butanedit ... m ether 1:2 v/v) to give 0.1 g (44%) of product 3."
2795,10.1016/j.jelechem.2006.05.014,something_else,"All solvents (SDS, France) and deuterated solvents ... ectrospray mode using a Branford Analytica source."
2796,10.1016/j.jcat.2013.08.019,something_else,Particular attention must be given to the possible ...  was found to be below the detection limit of XPS.
2797,10.1016/j.jcat.2013.08.019,something_else,TPD experiments were performed in the preparation  ... g the mass spectrometer signal for each component.
2798,10.1016/j.jcat.2013.08.019,something_else,The sample was prepared by forming mass-selected R ... 6]. The cleanliness was checked using ISS and XPS.
2799,10.1016/j.tsf.2015.01.035,something_else,"The In2Se3 films of 1 μm thickness were deposited  ... were kept at 1010 degC and 285 degC, respectively."
2800,10.1016/j.tsf.2015.01.035,something_else,The In2Se3 layers were deposited by CSP on molybde ... se parameters yield films of about 1 μm thickness.
2801,10.1016/j.actamat.2008.06.010,something_else,Analytical solutions are only available for the se ... composition with a matrix correction program [28].
2802,10.1016/j.cej.2007.11.013,something_else,Operation condition: 1 atm; 298 K; inlet gas mixtu ... 5 mg; the average density of the beds: 105 mg/cm3.
2803,10.1016/j.cej.2007.11.013,something_else,"The desulfurization experiment was carried out at  ... , the breakthrough time, and the mass of material."
2804,10.1016/j.cej.2007.11.013,something_else,A 0.4 g of dry material was added to 20 ml of deio ... gerScan 3.21 software provided by RBD Enterprises.
2805,10.1016/j.electacta.2007.02.024,something_else,The artificial patina was prepared in an aqueous a ... procedure for the patina formation was as follows:
2806,10.1016/j.electacta.2007.02.024,something_else,A bronze plate of 0.5 mm in thickness was cut into ... s then embedded into the epoxy resin quoted above.
2807,10.1016/j.tetlet.2014.06.060,something_else,Salicylic and anthranilic acid derivatives were us ... NaH/H2O or by using the system LiOH/H2O2/Na2SO3.11
2808,10.1016/j.apenergy.2015.11.011,something_else,"Pick stochastic particles to be penetrated by the  ... domly from the bulk zone, until their total volume"
2809,10.1016/j.jelechem.2006.05.014,something_else,Compound 4: In a 250 mL three-necked round bottom  ...  2:5 v/v) to give 45 mg of 4 as a red solid (40%).
2810,10.1016/j.jelechem.2006.05.014,something_else,3-Chloro-6-methoxy-s-tetrazine (2.7 mmol) (synthes ... te-petroleum ether 1/1 v/v) in 27% yield (0.15 g).
2811,10.1016/j.jelechem.2006.05.014,something_else,"3,6-Dichloro-s-tetrazine (6.6 mmol) is solubilised ... ount of monosubstituted compound is also isolated."
2812,10.1016/j.micromeso.2005.06.042,something_else,"RuCl3 * xH2O, 3-aminopropyltrimethoxy silane (APTS ... n the hydrothermal syntheses of MCM-41 and MCM-48."
2813,10.1016/j.jmatprotec.2006.07.022,something_else,"Effects of particle size, polishing pad and contact pressure in free abrasive polishing"
2814,10.1016/j.jmatprotec.2006.07.022,something_else,Deformation of pad subjected to single dresser can ... ion of polishing pad at time t can be expressed as
2815,10.1016/j.gca.2013.02.007,something_else,The yield of Cu(II) extraction by crown ethers has ... ce attributable to the equilibrium isotope effect.
2816,10.1016/j.gca.2013.02.007,something_else,Organic impurities carried over from the extractio ... rent analytical sessions is 0.10%0 (2σ) for δ65Cu.
2817,10.1016/j.gca.2013.02.007,something_else,CuCl2*2H2O was dissolved in HCl to prepare solutio ...  these solutions were saved for isotopic analysis.
2818,10.1016/j.gca.2013.02.007,something_else,"Dicyclohexano-18-crown-6 (DC18C6) (>97% purity) is ... cal, Co., Inc. Other chemicals were reagent grade."
2819,10.1016/j.solidstatesciences.2014.03.008,something_else,"In this kinetic study, OFW and KAS equations (mode ... calculations) were used to determine the Eα and A:"
2820,10.1016/j.cemconres.2016.06.001,something_else,Portions of each dried exhaustively leached C-S-H  ... sis for the modelling work described in Section 4.
2821,10.1016/j.apenergy.2015.11.011,something_else,Spray impingement and wall film evaporation models are added to SRM Engine Suite.
2822,10.1016/j.cemconres.2016.06.001,something_else,"On completion of the leaching studies, samples of  ... -atmosphere glovebox, as described in Section 2.1."
2823,10.1016/j.cemconres.2016.06.001,something_else,"For the leaching experiments, a target solid to li ...  controlled water bath maintained at 25 +- 1 degC."
2824,10.1016/j.cemconres.2016.06.001,something_else,"After curing, a number of portions of each (well-m ... emperature to determine their bound water content."
2825,10.1016/j.cemconres.2016.06.001,something_else,Compositions of synthetic low C/S C-S-H gels with  ... ven drying at 105 degC and drying over silica gel.
2826,10.1016/j.cemconres.2016.06.001,something_else,"C-S-H gels of low C/S were prepared by methods sim ... d gels were calculated, and are listed in Table 1."
2827,10.1016/j.micromeso.2005.06.042,something_else,"The catalysts were filtered from hot reaction mixt ... -propanol and DCM, and thereafter analyzed by XPS."
2828,10.1016/j.micromeso.2005.06.042,something_else,"The surfaces of amorphous (fumed) silica were modi ... ted as RuP-NH2-SiO2 and RuP-EN-SiO2, respectively."
2829,10.1016/j.micromeso.2005.06.042,something_else,"The RuCl2(PPh3)3 complex was synthesized applying  ... P-NH2-MCM-41/48 or RuP-EN-MCM-41/48, respectively."
2830,10.1016/j.micromeso.2005.06.042,something_else,"The calcined MCM-41 or MCM-48 materials were first ... ed as NH2-MCM-41/48 or EN-MCM-41/48, respectively."
2831,10.1016/j.cemconres.2016.06.001,something_else,"After a minimum of 11 days (and typically around 2 ... roup Ltd. (formerly Scientifics Ltd.), at Harwell."
2832,10.1016/j.apcata.2007.06.018,something_else,The catalytic measurements were carried out in a f ... ] and described in a previous study [8] were used.
2833,10.1016/j.apcata.2007.06.018,something_else,The surface areas of the carbon nanotubes and the  ... talysts with high and low metal loadings was made.
2834,10.1016/j.apcata.2007.06.018,something_else,A JEOL 2010F scanning transmission electron micros ... o standard procedures as described previously [8].
2835,10.1016/j.jeurceramsoc.2010.11.002,something_else,A monolithic material of monophase alumina and one ... ball milled with alumina jar and balls during 4 h.
2836,10.1007/s00339-013-7673-8,something_else,We investigated thin-film fs-laser doping using a  ... n the surface morphology and dopant incorporation.
2837,10.1016/j.optmat.2012.11.015,something_else,400 ml saturated of 5 mol% of glycine added KDP wa ...  cut and polished ingots are shown in the Fig. 2d.
2838,10.1016/j.optmat.2012.11.015,something_else,The SR method was employed using controllable ring ... rmometer shows the temperature near the seed [28].
2839,10.1016/j.optmat.2012.11.015,something_else,The commercially available KDP was used for the gr ... th methods we have chosen 5% of glycine added KDP.
